ID_HDC_G0,lon,lat,tree_area,ft_area,tree_pct,pop_ft
7985.0,79.31460487914497,21.396429307893275,676096.1771310746,9978182.537135305,0.06775744727207396,61847.228831099615
7987.0,79.55025601900266,22.093275950603978,595461.1619703025,1.7959593356183827E7,0.03315560381356151,163573.29515678063
7990.0,76.7613361435972,10.793683052749785,4917258.266524978,1.7961709478498947E7,0.27376337828040137,32960.07064350944
7991.0,81.36150205465705,26.607093146046044,1402096.0508929417,1.0976013633506173E7,0.12774182847339055,41572.803407210115
7993.0,76.94062936352772,11.925064466901226,904299.6974737176,8980148.130823724,0.10069986422270394,98516.84046123177
7995.0,78.00350350160448,16.745691780548178,1662616.1364726925,2.2950037886688713E7,0.07244502796385487,232992.89555121236
7997.0,80.10356244950687,23.48152558415224,380652.71317217685,6985594.551206244,0.054491097412237774,55057.557591531426
7998.0,81.2530290360435,26.233708951766758,3887018.738501559,3.891301935801988E7,0.09988992893969441,439820.6134499684
8000.0,79.0104158121178,20.236780108352292,1216325.7512951298,1.197326571705076E7,0.10158680012947492,81401.94685468078
8001.0,78.95414785702657,20.05274858442704,967627.774475695,1.0975688084282832E7,0.08816101250739226,104406.2244787328
8005.0,78.45582699158507,17.434098332542703,7.896737182689647E7,8.720513673316538E8,0.09055357836147286,8971681.802867804
8007.0,76.61923625166337,9.312509461589855,1.255963148765158E7,2.4944760553320013E7,0.5034977770504179,71910.9707529803
8008.0,81.93378459894238,27.70020121837864,727049.7411069935,4987607.168013535,0.14577125194816876,56452.38933538812
8009.0,81.5520007495414,26.885237200289037,455082.0763955661,2993004.6901259776,0.15204856774762066,24716.99999339506
8010.0,80.5822519677622,24.572120324828756,225003.6717492193,5987385.716536043,0.03757961861849005,52770.316320329905
8011.0,77.5901120073805,14.671607829176907,2008037.0717496956,4.789342964122084E7,0.04192719307830529,433255.4831025724
8017.0,81.69261924762273,27.12787048945419,716350.9895563046,7981909.003732436,0.08974682487877654,71680.57969689369
8018.0,81.10709821403756,25.769530134118014,1544258.3742930458,1.396832223686837E7,0.11055432056235703,108609.2197943846
8020.0,77.22786229356825,12.956374450002667,1195559.0120628295,7982520.606116712,0.14977211723659273,35216.62788246435
8021.0,77.20216069093794,12.650246286493566,3794062.536412504,2.0954778000398736E7,0.18105954338148125,121959.27386833355
8022.0,76.93910093333368,11.296637634616895,1630156.8944496524,9976872.05380442,0.16339358524980127,82777.90315087698
8023.0,76.99420670433739,10.992768643049098,4.760646182098311E7,3.6518267732550603E8,0.1303634174809147,2157646.839682278
8024.0,80.91093937753989,25.2114780017061,1711127.214068087,2.0953607709435225E7,0.08166265388740582,156133.00034807995
8026.0,77.10856576217816,12.155381416743111,784681.8197788397,7982166.823348621,0.09830436235478923,68714.63275788422
8027.0,76.96688624923445,11.232537569880588,2282771.7460999615,1.4967819877444908E7,0.15251197333954314,42253.15992168741
8028.0,80.39228011810216,23.825347679668496,4000913.712267372,4.090810241577992E7,0.09780247618437703,285716.63612520945
8029.0,78.20428972507946,17.06898591389785,204518.25880690702,6983682.909423635,0.02928515819796663,58702.08271847293
8033.0,79.32003739413086,20.852327285928478,263155.1261588611,8980556.966777729,0.029302762304427823,70364.48064178787
