city_id,tr_pct_bin,pop_ft_pct,pop_ft,UC_NM_MN,CTR_MN_NM,CTR_MN_ISO,continent
816.0,"[0.06, 0.08)",0.06600430809680875,279442.4243525311,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.08, 0.1)",0.0704770234694103,298378.5584201048,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.1, 0.12)",0.07672162355466977,324816.3203973612,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.12, 0.14)",0.053302529141923106,225666.90564642992,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.14, 0.16)",0.0496694211767237,210285.4172708416,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.16, 0.18)",0.04560280114853495,193068.5689716233,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.18, 0.2)",0.04004487861895374,169537.99360748555,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.2, 0.22)",0.026743716549484844,113224.86674390698,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.22, 0.24)",0.02929037036068722,124006.63441193913,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.24, 0.26)",0.022055158898407763,93374.92127047002,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.26, 0.28)",0.0180027481209399,76218.23067283467,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.28, 0.3)",0.010745107265813751,45491.558215912366,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.3, 0.32)",0.016752624628144617,70925.58312239913,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.32, 0.34)",0.01363369112241847,57720.955040302884,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.34, 0.36)",0.012071206086900472,51105.86249665708,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.36, 0.38)",0.012110753042541743,51273.29243386588,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.38, 0.4)",0.008367982350896417,35427.524997974266,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.4, 0.42)",0.010763497857924674,45569.418461598405,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.42, 0.44)",0.005833313008944886,24696.495974715464,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.44, 0.46)",0.0056647660905460775,23982.91892417763,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.46, 0.48)",0.0011876348715136183,5028.089488562007,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.48, 0.5)",0.0032418177454594725,13724.883060232412,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.5, 0.52)",0.0036627315191003966,15506.905609079935,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.52, 0.54)",0.0002804707289052482,1187.4288619199,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.54, 0.56)",0.0012476575794531201,5282.207613673135,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.56, 0.58)",0.0010707144534976853,4533.083541090173,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.58, 0.6)",0.0008877800970543144,3758.5943973371873,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.6, 0.62)",0.0006155828495734532,2606.1929718639412,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.62, 0.64)",0.0008257445883733381,3495.954678179331,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.64, 0.66)",0.0004729689055063871,2002.4083489250024,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.66, 0.68)",0.00022670394827270778,959.7964548420016,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.68, 0.7)",0.0005830108848506437,2468.2930521387457,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.7, 0.72)",0.0003900439370615653,1651.3289286606378,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.72, 0.74)",0.0008544121562907806,3617.324554027303,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.74, 0.76)",2.9351118949076613e-05,124.26382569694779,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.76, 0.78)",6.352032086766133e-05,268.92596817885834,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.78, 0.8)",2.9789679541499516e-05,126.1205595785058,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.8, 0.82)",0.00012950484491387705,548.2846328008409,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.82, 0.84)",5.8200541845994077e-05,246.40362093064428,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.84, 0.86)",2.359259506234119e-05,99.88396441211889,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.88, 0.9)",6.072371276475763e-05,257.08596908223683,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.9, 0.92)",5.769872234538067e-06,24.427906782369995,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.94, 0.96)",2.1050349832320135e-07,0.8912086135324311,Santo Domingo,Dominican Republic,DOM,Americas
816.0,"[0.98, 1.0)",0.0,0.0,Santo Domingo,Dominican Republic,DOM,Americas
849.0,"[0.0, 0.02)",0.5124369361244356,956119.3397613025,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.02, 0.04)",0.050341593535387474,93928.77011874577,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.04, 0.06)",0.08049056580585125,150181.57593662653,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.06, 0.08)",0.06326516492562013,118041.93541561028,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.08, 0.1)",0.07363451059362983,137389.3540635249,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.1, 0.12)",0.05040204552905229,94041.56315959718,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.12, 0.14)",0.016995985695331495,31711.591175517526,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.14, 0.16)",0.038293979387401735,71449.99063811541,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.16, 0.18)",0.024997531691376043,46641.10217577463,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.18, 0.2)",0.016811363391906833,31367.117656120918,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.2, 0.22)",0.019141803510260395,35715.31879120145,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.22, 0.24)",0.012770274193836417,23827.139048807225,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.24, 0.26)",0.01456136819709029,27169.01293633994,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.26, 0.28)",0.0052711174920270784,9835.000213679676,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.28, 0.3)",5.2748026512693805e-05,98.4187608810105,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.3, 0.32)",0.0073535589724594294,13720.478470615933,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.32, 0.34)",0.00893631296341401,16673.62566621267,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.42, 0.44)",8.560406610816018e-05,159.7224895364331,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.46, 0.48)",0.0016109501925430534,3005.7564666036956,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.54, 0.56)",0.0021764943111690816,4060.9646906558746,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.56, 0.58)",4.331861165642503e-05,80.82509174604041,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.62, 0.64)",0.00012921392192569926,241.09099288183972,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.82, 0.84)",0.00019084504026650154,356.084077928405,El Alto [La Paz],Bolivia,BOL,Americas
849.0,"[0.88, 0.9)",6.713820738105069e-06,12.526836765400482,El Alto [La Paz],Bolivia,BOL,Americas
855.0,"[0.0, 0.02)",0.0017840733450313901,6557.639184674927,Washington D.C.,United States,USA,Americas
855.0,"[0.02, 0.04)",0.006616594796353793,24320.32372801491,Washington D.C.,United States,USA,Americas
855.0,"[0.04, 0.06)",0.022557313549463016,82912.915909494,Washington D.C.,United States,USA,Americas
855.0,"[0.06, 0.08)",0.014792478850533253,54372.05775137302,Washington D.C.,United States,USA,Americas
855.0,"[0.08, 0.1)",0.026867919695025763,98757.2195355568,Washington D.C.,United States,USA,Americas
855.0,"[0.1, 0.12)",0.015567625633528858,57221.23036650295,Washington D.C.,United States,USA,Americas
855.0,"[0.12, 0.14)",0.015103592883895678,55515.60579089815,Washington D.C.,United States,USA,Americas
855.0,"[0.14, 0.16)",0.02487626296163922,91436.57530663499,Washington D.C.,United States,USA,Americas
855.0,"[0.16, 0.18)",0.02935125796929841,107885.11577453502,Washington D.C.,United States,USA,Americas
855.0,"[0.18, 0.2)",0.02017935936656673,74172.37529632321,Washington D.C.,United States,USA,Americas
855.0,"[0.2, 0.22)",0.038675985020974094,142159.60099722125,Washington D.C.,United States,USA,Americas
855.0,"[0.22, 0.24)",0.02569253088543973,94436.89507331661,Washington D.C.,United States,USA,Americas
855.0,"[0.24, 0.26)",0.03248446494251496,119401.70553721659,Washington D.C.,United States,USA,Americas
855.0,"[0.26, 0.28)",0.03513066067983888,129128.20972255309,Washington D.C.,United States,USA,Americas
855.0,"[0.28, 0.3)",0.03856416259670214,141748.5802770399,Washington D.C.,United States,USA,Americas
855.0,"[0.3, 0.32)",0.050219816549278366,184590.75002039215,Washington D.C.,United States,USA,Americas
855.0,"[0.32, 0.34)",0.04439764434101505,163190.4501284832,Washington D.C.,United States,USA,Americas
855.0,"[0.34, 0.36)",0.05017528440757541,184427.06520428183,Washington D.C.,United States,USA,Americas
855.0,"[0.36, 0.38)",0.045064377249201384,165641.13067735833,Washington D.C.,United States,USA,Americas
855.0,"[0.38, 0.4)",0.03411105594136694,125380.49385397357,Washington D.C.,United States,USA,Americas
855.0,"[0.4, 0.42)",0.0480161181082917,176490.71350111612,Washington D.C.,United States,USA,Americas
855.0,"[0.42, 0.44)",0.048542964478368776,178427.21931257445,Washington D.C.,United States,USA,Americas
855.0,"[0.44, 0.46)",0.04806139205930471,176657.1249527724,Washington D.C.,United States,USA,Americas
855.0,"[0.46, 0.48)",0.047747420044581115,175503.07195804728,Washington D.C.,United States,USA,Americas
855.0,"[0.48, 0.5)",0.04217577153520298,155023.61090332764,Washington D.C.,United States,USA,Americas
855.0,"[0.5, 0.52)",0.030080239994079282,110564.60263752753,Washington D.C.,United States,USA,Americas
855.0,"[0.52, 0.54)",0.030986437565112396,113895.47281582697,Washington D.C.,United States,USA,Americas
855.0,"[0.54, 0.56)",0.02243789643999767,82473.97974213773,Washington D.C.,United States,USA,Americas
855.0,"[0.56, 0.58)",0.021263527585318076,78157.40428286298,Washington D.C.,United States,USA,Americas
855.0,"[0.58, 0.6)",0.019098635351732965,70200.00601720682,Washington D.C.,United States,USA,Americas
855.0,"[0.6, 0.62)",0.01440804477836093,52959.01050047256,Washington D.C.,United States,USA,Americas
855.0,"[0.62, 0.64)",0.012011712488210927,44150.91829442429,Washington D.C.,United States,USA,Americas
855.0,"[0.64, 0.66)",0.008439248243164664,31019.77007991334,Washington D.C.,United States,USA,Americas
855.0,"[0.66, 0.68)",0.009036815633944758,33216.222007283264,Washington D.C.,United States,USA,Americas
855.0,"[0.68, 0.7)",0.009255837357027126,34021.27043064542,Washington D.C.,United States,USA,Americas
855.0,"[0.7, 0.72)",0.005013907218089942,18429.39615304468,Washington D.C.,United States,USA,Americas
855.0,"[0.72, 0.74)",0.003477763164406937,12783.059656963114,Washington D.C.,United States,USA,Americas
855.0,"[0.74, 0.76)",0.0023210052474536007,8531.215939594715,Washington D.C.,United States,USA,Americas
855.0,"[0.76, 0.78)",0.0022997371573090044,8453.041764915282,Washington D.C.,United States,USA,Americas
855.0,"[0.78, 0.8)",0.001009352274613368,3710.0313423655416,Washington D.C.,United States,USA,Americas
855.0,"[0.8, 0.82)",0.00039633195091255967,1456.7797555414586,Washington D.C.,United States,USA,Americas
855.0,"[0.82, 0.84)",0.000572173312090741,2103.112039783018,Washington D.C.,United States,USA,Americas
855.0,"[0.84, 0.86)",0.0009161961727780849,3367.621594813446,Washington D.C.,United States,USA,Americas
855.0,"[0.86, 0.88)",0.00010363981971989895,380.94428392230515,Washington D.C.,United States,USA,Americas
855.0,"[0.88, 0.9)",1.0108026537804374e-05,37.15362436675704,Washington D.C.,United States,USA,Americas
855.0,"[0.9, 0.92)",1.2434271978357292e-05,45.70410145147174,Washington D.C.,United States,USA,Americas
855.0,"[0.92, 0.94)",6.471442542430435e-05,237.86794032768583,Washington D.C.,United States,USA,Americas
855.0,"[0.94, 0.96)",3.1755233704534178e-06,11.672130265232978,Washington D.C.,United States,USA,Americas
855.0,"[0.96, 0.98)",2.493810737382119e-05,91.66389406671126,Washington D.C.,United States,USA,Americas
857.0,"[0.0, 0.02)",0.04896054540383117,129058.81576670501,Caracas,Venezuela,VEN,Americas
857.0,"[0.02, 0.04)",0.1303298549417528,343546.3514365361,Caracas,Venezuela,VEN,Americas
857.0,"[0.04, 0.06)",0.13201636528458754,347991.95198753645,Caracas,Venezuela,VEN,Americas
857.0,"[0.06, 0.08)",0.06744303327976149,177778.207636539,Caracas,Venezuela,VEN,Americas
857.0,"[0.08, 0.1)",0.07820776519241082,206153.78109540552,Caracas,Venezuela,VEN,Americas
857.0,"[0.1, 0.12)",0.06035530251453797,159095.1204387111,Caracas,Venezuela,VEN,Americas
857.0,"[0.12, 0.14)",0.07939510447018737,209283.5787690063,Caracas,Venezuela,VEN,Americas
857.0,"[0.14, 0.16)",0.05475672096969737,144337.39463743934,Caracas,Venezuela,VEN,Americas
857.0,"[0.16, 0.18)",0.03568069152205553,94053.44151279131,Caracas,Venezuela,VEN,Americas
857.0,"[0.18, 0.2)",0.06038564832170754,159175.11125385598,Caracas,Venezuela,VEN,Americas
857.0,"[0.2, 0.22)",0.05447162262270272,143585.88227709508,Caracas,Venezuela,VEN,Americas
857.0,"[0.22, 0.24)",0.026223348427296223,69124.11341724373,Caracas,Venezuela,VEN,Americas
857.0,"[0.24, 0.26)",0.014486816491145343,38186.89855588272,Caracas,Venezuela,VEN,Americas
857.0,"[0.26, 0.28)",0.017139841672124147,45180.20888836076,Caracas,Venezuela,VEN,Americas
857.0,"[0.28, 0.3)",0.013258404435943357,34948.83403249391,Caracas,Venezuela,VEN,Americas
857.0,"[0.3, 0.32)",0.009225632423076873,24318.544358536703,Caracas,Venezuela,VEN,Americas
857.0,"[0.32, 0.34)",0.014444352370477358,38074.964158894654,Caracas,Venezuela,VEN,Americas
857.0,"[0.34, 0.36)",0.010638775051926848,28043.55421462697,Caracas,Venezuela,VEN,Americas
857.0,"[0.36, 0.38)",0.011904032607201222,31378.742586748518,Caracas,Venezuela,VEN,Americas
857.0,"[0.38, 0.4)",0.015451117539103556,40728.772839871825,Caracas,Venezuela,VEN,Americas
857.0,"[0.4, 0.42)",0.012834247956611007,33830.767792199855,Caracas,Venezuela,VEN,Americas
857.0,"[0.42, 0.44)",0.0032466478603269118,8558.085385064163,Caracas,Venezuela,VEN,Americas
857.0,"[0.44, 0.46)",0.014644348333285593,38602.14868891284,Caracas,Venezuela,VEN,Americas
857.0,"[0.46, 0.48)",0.004229558209441819,11149.013337669901,Caracas,Venezuela,VEN,Americas
857.0,"[0.48, 0.5)",0.011058739358385236,29150.56998842519,Caracas,Venezuela,VEN,Americas
857.0,"[0.5, 0.52)",0.00532421963791987,14034.514437782484,Caracas,Venezuela,VEN,Americas
857.0,"[0.52, 0.54)",0.0033988369214621615,8959.252076340954,Caracas,Venezuela,VEN,Americas
857.0,"[0.54, 0.56)",0.0025898814186348235,6826.864899242921,Caracas,Venezuela,VEN,Americas
857.0,"[0.56, 0.58)",0.0015369341932151659,4051.321431402686,Caracas,Venezuela,VEN,Americas
857.0,"[0.58, 0.6)",0.0018020478948307026,4750.154748961101,Caracas,Venezuela,VEN,Americas
857.0,"[0.6, 0.62)",0.002804947604491148,7393.774173417538,Caracas,Venezuela,VEN,Americas
857.0,"[0.62, 0.64)",0.00028450410189750274,749.9459446133643,Caracas,Venezuela,VEN,Americas
857.0,"[0.64, 0.66)",0.00038792793159655455,1022.5686630272105,Caracas,Venezuela,VEN,Americas
857.0,"[0.66, 0.68)",0.0001754734370289662,462.54374404292844,Caracas,Venezuela,VEN,Americas
857.0,"[0.68, 0.7)",2.106330326447823e-06,5.552235893262367,Caracas,Venezuela,VEN,Americas
857.0,"[0.7, 0.72)",0.0004464956271154338,1176.9516945785715,Caracas,Venezuela,VEN,Americas
857.0,"[0.72, 0.74)",8.061103550901046e-05,212.4887436345147,Caracas,Venezuela,VEN,Americas
857.0,"[0.74, 0.76)",0.00021944226258918486,578.4445068030307,Caracas,Venezuela,VEN,Americas
857.0,"[0.78, 0.8)",1.5260725433820497e-05,40.22690384645088,Caracas,Venezuela,VEN,Americas
857.0,"[0.82, 0.84)",0.00010278006304437273,270.9257650527738,Caracas,Venezuela,VEN,Americas
857.0,"[0.86, 0.88)",4.718549136701085e-07,1.243798161758219,Caracas,Venezuela,VEN,Americas
857.0,"[0.9, 0.92)",0.0,0.0,Caracas,Venezuela,VEN,Americas
857.0,"[0.92, 0.94)",0.0,0.0,Caracas,Venezuela,VEN,Americas
857.0,"[0.94, 0.96)",3.954170041339587e-05,104.23096774480324,Caracas,Venezuela,VEN,Americas
931.0,"[0.0, 0.02)",0.5333525786857777,3367888.7244604887,Santiago,Chile,CHL,Americas
931.0,"[0.02, 0.04)",0.20948171666462853,1322785.6013631052,Santiago,Chile,CHL,Americas
931.0,"[0.04, 0.06)",0.09009293366601538,568897.5502752754,Santiago,Chile,CHL,Americas
931.0,"[0.06, 0.08)",0.04491986492608849,283649.33935754077,Santiago,Chile,CHL,Americas
931.0,"[0.08, 0.1)",0.028728018800656282,181404.89886301028,Santiago,Chile,CHL,Americas
931.0,"[0.1, 0.12)",0.0227352713316093,143563.31444754777,Santiago,Chile,CHL,Americas
931.0,"[0.12, 0.14)",0.01999122143839021,126235.8371575687,Santiago,Chile,CHL,Americas
931.0,"[0.14, 0.16)",0.010628251596206242,67112.76956754066,Santiago,Chile,CHL,Americas
931.0,"[0.16, 0.18)",0.011292058456207132,71304.42013483572,Santiago,Chile,CHL,Americas
931.0,"[0.18, 0.2)",0.007022458768318821,44343.76179840962,Santiago,Chile,CHL,Americas
931.0,"[0.2, 0.22)",0.005911008405656687,37325.43790948991,Santiago,Chile,CHL,Americas
931.0,"[0.22, 0.24)",0.002546783348921697,16081.825170157048,Santiago,Chile,CHL,Americas
931.0,"[0.24, 0.26)",0.00248807328801822,15711.096762662648,Santiago,Chile,CHL,Americas
931.0,"[0.26, 0.28)",0.0015318523940184045,9672.979210234318,Santiago,Chile,CHL,Americas
931.0,"[0.28, 0.3)",0.0010276102946171683,6488.910455647469,Santiago,Chile,CHL,Americas
931.0,"[0.3, 0.32)",0.0009592275166022794,6057.103061763446,Santiago,Chile,CHL,Americas
931.0,"[0.32, 0.34)",0.00026653147990271704,1683.0299538252982,Santiago,Chile,CHL,Americas
931.0,"[0.34, 0.36)",0.0005027319061428503,3174.532543363858,Santiago,Chile,CHL,Americas
931.0,"[0.36, 0.38)",0.0021914745230153304,13838.2050278865,Santiago,Chile,CHL,Americas
931.0,"[0.38, 0.4)",0.0019640116298210854,12401.876145574328,Santiago,Chile,CHL,Americas
931.0,"[0.4, 0.42)",0.0004328688561457382,2733.3778780550897,Santiago,Chile,CHL,Americas
931.0,"[0.42, 0.44)",0.000553050003184775,3492.2693621890035,Santiago,Chile,CHL,Americas
931.0,"[0.44, 0.46)",0.0002532793543852705,1599.3485657736658,Santiago,Chile,CHL,Americas
931.0,"[0.46, 0.48)",0.0003979902179985887,2513.134502782074,Santiago,Chile,CHL,Americas
931.0,"[0.52, 0.54)",0.00029765184330034585,1879.5414645528676,Santiago,Chile,CHL,Americas
931.0,"[0.54, 0.56)",2.2033264603435854e-06,13.913044838709574,Santiago,Chile,CHL,Americas
931.0,"[0.56, 0.58)",0.0003390563216917401,2140.992672420184,Santiago,Chile,CHL,Americas
931.0,"[0.66, 0.68)",9.022095621868105e-05,569.7059568131452,Santiago,Chile,CHL,Americas
945.0,"[0.0, 0.02)",0.04812679696247938,792750.8159729457,New York,United States,USA,Americas
945.0,"[0.02, 0.04)",0.09313487206950477,1534129.6427060645,New York,United States,USA,Americas
945.0,"[0.04, 0.06)",0.0879389259085996,1448541.3463974532,New York,United States,USA,Americas
945.0,"[0.06, 0.08)",0.08587858370565155,1414603.1235017148,New York,United States,USA,Americas
945.0,"[0.08, 0.1)",0.08412977725063929,1385796.557686197,New York,United States,USA,Americas
945.0,"[0.1, 0.12)",0.06577252505446797,1083413.5283547093,New York,United States,USA,Americas
945.0,"[0.12, 0.14)",0.0526869166594303,867865.6966393341,New York,United States,USA,Americas
945.0,"[0.14, 0.16)",0.054086614789381746,890921.7050310808,New York,United States,USA,Americas
945.0,"[0.16, 0.18)",0.04925467929930992,811329.4395107008,New York,United States,USA,Americas
945.0,"[0.18, 0.2)",0.04107657056016054,676618.5760154513,New York,United States,USA,Americas
945.0,"[0.2, 0.22)",0.03125005049535892,514754.86824326706,New York,United States,USA,Americas
945.0,"[0.22, 0.24)",0.02359320366978098,388630.2983183447,New York,United States,USA,Americas
945.0,"[0.24, 0.26)",0.02206952238836873,363532.0234411704,New York,United States,USA,Americas
945.0,"[0.26, 0.28)",0.020867677227872212,343735.0747184132,New York,United States,USA,Americas
945.0,"[0.28, 0.3)",0.020481960323553695,337381.496048479,New York,United States,USA,Americas
945.0,"[0.3, 0.32)",0.022655215565250783,373179.6371031604,New York,United States,USA,Americas
945.0,"[0.32, 0.34)",0.020063176790220905,330483.2395942955,New York,United States,USA,Americas
945.0,"[0.34, 0.36)",0.014910903859212461,245614.33436969478,New York,United States,USA,Americas
945.0,"[0.36, 0.38)",0.01920039542405559,316271.39348770666,New York,United States,USA,Americas
945.0,"[0.38, 0.4)",0.016531675778756114,272311.89877910225,New York,United States,USA,Americas
945.0,"[0.4, 0.42)",0.015065897062094945,248167.40242762398,New York,United States,USA,Americas
945.0,"[0.42, 0.44)",0.015271812177395896,251559.26280435457,New York,United States,USA,Americas
945.0,"[0.44, 0.46)",0.01510933887393768,248882.98156355775,New York,United States,USA,Americas
945.0,"[0.46, 0.48)",0.012977361256760042,213764.77087167883,New York,United States,USA,Americas
945.0,"[0.48, 0.5)",0.010653246646576678,175481.65481319872,New York,United States,USA,Americas
945.0,"[0.5, 0.52)",0.010094350372583275,166275.44319687338,New York,United States,USA,Americas
945.0,"[0.52, 0.54)",0.008573039057174488,141216.20670583018,New York,United States,USA,Americas
945.0,"[0.54, 0.56)",0.007815455849789231,128737.19825882539,New York,United States,USA,Americas
945.0,"[0.56, 0.58)",0.0064805620928007944,106748.65586912932,New York,United States,USA,Americas
945.0,"[0.58, 0.6)",0.0054178717189291275,89243.8827659006,New York,United States,USA,Americas
945.0,"[0.6, 0.62)",0.004011090311402652,66071.19771101038,New York,United States,USA,Americas
945.0,"[0.62, 0.64)",0.003908624732397403,64383.37145843678,New York,United States,USA,Americas
945.0,"[0.64, 0.66)",0.003106196981445956,51165.67789736247,New York,United States,USA,Americas
945.0,"[0.66, 0.68)",0.002250620780068858,37072.51619583656,New York,United States,USA,Americas
945.0,"[0.68, 0.7)",0.001604135908727844,26423.533890421346,New York,United States,USA,Americas
945.0,"[0.7, 0.72)",0.0011410875700832315,18796.141845577433,New York,United States,USA,Americas
945.0,"[0.72, 0.74)",0.0008516202640760958,14027.998991326174,New York,United States,USA,Americas
945.0,"[0.74, 0.76)",0.0006345236040013611,10451.9547647922,New York,United States,USA,Americas
945.0,"[0.76, 0.78)",0.00034736040536538287,5721.76546477391,New York,United States,USA,Americas
945.0,"[0.78, 0.8)",0.00037776440831201446,6222.584128512888,New York,United States,USA,Americas
945.0,"[0.8, 0.82)",0.00016310535806209278,2686.692525872642,New York,United States,USA,Americas
945.0,"[0.82, 0.84)",7.168097480533456e-05,1180.738275829309,New York,United States,USA,Americas
945.0,"[0.84, 0.86)",0.0001210373662456807,1993.743130865038,New York,United States,USA,Americas
945.0,"[0.86, 0.88)",0.00010527682146799457,1734.1334015404468,New York,United States,USA,Americas
945.0,"[0.88, 0.9)",4.3596796421378784e-05,718.1320619321328,New York,United States,USA,Americas
945.0,"[0.9, 0.92)",6.179289294746324e-05,1017.8605142499118,New York,United States,USA,Americas
945.0,"[0.92, 0.94)",1.0568088175325771e-05,174.07891347506654,New York,United States,USA,Americas
945.0,"[0.94, 0.96)",1.94173075495415e-05,319.8443980366576,New York,United States,USA,Americas
945.0,"[0.96, 0.98)",1.2573545515880308e-06,20.711306582813098,New York,United States,USA,Americas
945.0,"[0.98, 1.0)",2.631837951496852e-07,4.335197468437984,New York,United States,USA,Americas
1022.0,"[0.0, 0.02)",0.01313198291859815,28085.03707525349,Boston,United States,USA,Americas
1022.0,"[0.02, 0.04)",0.03988836410981047,85308.22738953328,Boston,United States,USA,Americas
1022.0,"[0.04, 0.06)",0.059592688121902264,127449.36280318497,Boston,United States,USA,Americas
1022.0,"[0.06, 0.08)",0.05334415210102104,114085.77811834897,Boston,United States,USA,Americas
1022.0,"[0.08, 0.1)",0.04709040102537528,100711.04012884306,Boston,United States,USA,Americas
1022.0,"[0.1, 0.12)",0.05725857946770137,122457.4641312744,Boston,United States,USA,Americas
1022.0,"[0.12, 0.14)",0.07062690681738211,151047.9650158117,Boston,United States,USA,Americas
1022.0,"[0.14, 0.16)",0.05855072882904696,125220.95102774001,Boston,United States,USA,Americas
1022.0,"[0.16, 0.18)",0.03412317207718569,72978.3581697896,Boston,United States,USA,Americas
1022.0,"[0.18, 0.2)",0.06017379493446925,128692.16112822028,Boston,United States,USA,Americas
1022.0,"[0.2, 0.22)",0.04091264228424691,87498.82500778629,Boston,United States,USA,Americas
1022.0,"[0.22, 0.24)",0.030969165991442945,66232.96576387896,Boston,United States,USA,Americas
1022.0,"[0.24, 0.26)",0.029624462747818735,63357.08321921669,Boston,United States,USA,Americas
1022.0,"[0.26, 0.28)",0.028444413807307257,60833.34263484984,Boston,United States,USA,Americas
1022.0,"[0.28, 0.3)",0.029715556642491533,63551.903409364175,Boston,United States,USA,Americas
1022.0,"[0.3, 0.32)",0.039343481677336097,84142.90122268119,Boston,United States,USA,Americas
1022.0,"[0.32, 0.34)",0.021905513411878064,46848.76306484969,Boston,United States,USA,Americas
1022.0,"[0.34, 0.36)",0.03420146958231733,73145.81104786239,Boston,United States,USA,Americas
1022.0,"[0.36, 0.38)",0.03804331605453915,81362.27015221979,Boston,United States,USA,Americas
1022.0,"[0.38, 0.4)",0.033497030507359776,71639.24515754123,Boston,United States,USA,Americas
1022.0,"[0.4, 0.42)",0.0242216995239626,51802.33125286143,Boston,United States,USA,Americas
1022.0,"[0.42, 0.44)",0.02481483217368834,53070.84892923601,Boston,United States,USA,Americas
1022.0,"[0.44, 0.46)",0.0223826200376605,47869.138841837004,Boston,United States,USA,Americas
1022.0,"[0.46, 0.48)",0.016986764338916285,36329.15982333502,Boston,United States,USA,Americas
1022.0,"[0.48, 0.5)",0.018682845155794832,39956.52462573649,Boston,United States,USA,Americas
1022.0,"[0.5, 0.52)",0.013881855176356744,29688.76975533699,Boston,United States,USA,Americas
1022.0,"[0.52, 0.54)",0.013052601248157977,27915.265520475547,Boston,United States,USA,Americas
1022.0,"[0.54, 0.56)",0.011587645221989707,24782.201415565487,Boston,United States,USA,Americas
1022.0,"[0.56, 0.58)",0.007326340306733684,15668.657232955391,Boston,United States,USA,Americas
1022.0,"[0.58, 0.6)",0.007890329700461884,16874.846970719467,Boston,United States,USA,Americas
