city_id,tr_pct_bin,pop_ft,pop_ft_pct,UC_NM_MN,CTR_MN_NM,CTR_MN_ISO,continent,INCM_CMI
9872.0,"[0.42, 0.44)",244340.05131829213,0.009072269425182408,Dhaka,Bangladesh,BGD,Asia,LMIC
9872.0,"[0.44, 0.46)",194530.97706823816,0.0072228741296614255,Dhaka,Bangladesh,BGD,Asia,LMIC
9872.0,"[0.46, 0.48)",213272.5731541727,0.00791874371073167,Dhaka,Bangladesh,BGD,Asia,LMIC
9872.0,"[0.48, 0.5)",180044.73968299883,0.006685004681705709,Dhaka,Bangladesh,BGD,Asia,LMIC
9872.0,"[0.5, 0.52)",129193.88021913604,0.004796928228135312,Dhaka,Bangladesh,BGD,Asia,LMIC
9872.0,"[0.52, 0.54)",112025.45932447344,0.0041594701482136846,Dhaka,Bangladesh,BGD,Asia,LMIC
9872.0,"[0.54, 0.56)",74948.97273664124,0.0027828318367736885,Dhaka,Bangladesh,BGD,Asia,LMIC
9872.0,"[0.56, 0.58)",119014.28467139273,0.004418963040069556,Dhaka,Bangladesh,BGD,Asia,LMIC
9872.0,"[0.58, 0.6)",30171.516028292335,0.0011202589215237083,Dhaka,Bangladesh,BGD,Asia,LMIC
9872.0,"[0.6, 0.62)",33857.39396569663,0.0012571144126151275,Dhaka,Bangladesh,BGD,Asia,LMIC
9872.0,"[0.62, 0.64)",49749.71998756324,0.0018471914903816142,Dhaka,Bangladesh,BGD,Asia,LMIC
9872.0,"[0.64, 0.66)",29053.533130467025,0.0010787485673795776,Dhaka,Bangladesh,BGD,Asia,LMIC
9872.0,"[0.66, 0.68)",28015.21003740754,0.0010401959567870826,Dhaka,Bangladesh,BGD,Asia,LMIC
9872.0,"[0.68, 0.7)",23994.600224852227,0.0008909119762188783,Dhaka,Bangladesh,BGD,Asia,LMIC
9872.0,"[0.7, 0.72)",20238.372733442517,0.0007514444282647588,Dhaka,Bangladesh,BGD,Asia,LMIC
9872.0,"[0.72, 0.74)",18007.490225053298,0.0006686124608372453,Dhaka,Bangladesh,BGD,Asia,LMIC
9872.0,"[0.76, 0.78)",3699.111235140907,0.00013734683928342623,Dhaka,Bangladesh,BGD,Asia,LMIC
9872.0,"[0.78, 0.8)",4530.938070118662,0.00016823230861724549,Dhaka,Bangladesh,BGD,Asia,LMIC
9872.0,"[0.8, 0.82)",6634.901836168943,0.000246351822972118,Dhaka,Bangladesh,BGD,Asia,LMIC
10155.0,"[0.0, 0.02)",41279.09331007173,0.022097204422168257,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.02, 0.04)",220641.36816861844,0.11811202779541811,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.04, 0.06)",162073.37192752826,0.08675986180149156,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.06, 0.08)",221508.44284587205,0.11857618349400957,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.08, 0.1)",146985.7126644119,0.07868325293596308,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.1, 0.12)",154707.93725258776,0.08281705437479414,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.12, 0.14)",64062.32827388045,0.034293349250541616,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.14, 0.16)",196629.9966298701,0.1052584464107006,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.16, 0.18)",107933.18114848448,0.05777795432321317,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.18, 0.2)",45921.95859586759,0.024582587096496224,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.2, 0.22)",51423.78880779032,0.02752778422027255,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.22, 0.24)",87756.52402691374,0.046977142550960346,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.24, 0.26)",38985.66797014301,0.020869505737443984,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.26, 0.28)",42018.92477165252,0.022493245268358875,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.28, 0.3)",18156.399119666257,0.009719342910563651,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.3, 0.32)",47536.30866789214,0.025446768469922,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.32, 0.34)",20096.183683286803,0.010757733354736301,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.34, 0.36)",33431.36650786801,0.017896220110448575,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.36, 0.38)",9042.995060325962,0.0048408260553514885,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.38, 0.4)",21514.225042442074,0.01151682826888496,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.4, 0.42)",38774.86756365081,0.020756661697010622,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.42, 0.44)",15965.432907671347,0.00854649185240578,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.44, 0.46)",5599.855968471755,0.002997671512320442,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.46, 0.48)",3210.1205724076453,0.0017184168745051406,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.48, 0.5)",11599.907734720458,0.006209572738601493,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.5, 0.52)",25918.18938954411,0.013874324343589447,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.52, 0.54)",4424.1555012978215,0.002368304646938195,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.54, 0.56)",11537.14634741961,0.006175975798993633,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.56, 0.58)",2615.802094363035,0.0014002709113034877,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.62, 0.64)",10447.552208430448,0.005592702706108975,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.64, 0.66)",4953.831077083587,0.0026518464725216553,Mandalay,Myanmar,MMR,Asia,LMIC
10155.0,"[0.66, 0.68)",1315.9452088646883,0.0007044415939620693,Mandalay,Myanmar,MMR,Asia,LMIC
10248.0,"[0.0, 0.02)",9628.715577189008,0.0017064850854208722,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.02, 0.04)",214433.77900015406,0.03800382748256718,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.04, 0.06)",223530.13238369403,0.039615962689624605,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.06, 0.08)",207035.5527403316,0.03669264919822099,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.08, 0.1)",235454.47579200714,0.041729298992540256,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.1, 0.12)",427643.26873349247,0.07579067572659383,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.12, 0.14)",403289.1470853603,0.07147442554473976,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.14, 0.16)",372073.2792955437,0.06594207677145268,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.16, 0.18)",452752.0813966307,0.08024067884266686,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.18, 0.2)",332682.5315874376,0.05896090436807347,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.2, 0.22)",511206.70065236493,0.09060051709255602,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.22, 0.24)",237273.34953684048,0.042051655686217555,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.24, 0.26)",341668.015577784,0.06055339033277891,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.26, 0.28)",380176.457816838,0.06737819285362782,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.28, 0.3)",216825.65677085522,0.03842773695513702,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.3, 0.32)",179100.366539265,0.031741731474209035,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.32, 0.34)",51394.77315110601,0.009108630652537747,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.34, 0.36)",187410.32149588034,0.03321449428252986,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.36, 0.38)",91841.24375466318,0.01627690748962696,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.38, 0.4)",152313.85537492394,0.02699439197435931,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.4, 0.42)",113234.85982470775,0.020068471011685983,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.42, 0.44)",77552.3556076049,0.013744505912830088,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.44, 0.46)",96000.33093502914,0.017014017251086096,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.46, 0.48)",40428.06550262836,0.0071650149243264035,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.48, 0.5)",26210.382102009327,0.0046452328746965435,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.5, 0.52)",33256.435410266655,0.005893995992189291,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.52, 0.54)",10823.67559346469,0.0019182663379775137,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.54, 0.56)",10772.089231941427,0.0019091237523600581,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.56, 0.58)",26.094100450468705,4.624624424641972e-06,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.58, 0.6)",5197.423762069877,0.0009211328407701893,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.6, 0.62)",684.370684921274,0.0001212901510440468,Yangon,Myanmar,MMR,Asia,LMIC
10248.0,"[0.68, 0.7)",506.0738650430943,8.969083112842927e-05,Yangon,Myanmar,MMR,Asia,LMIC
10479.0,"[0.0, 0.02)",988883.215343467,0.18631436120774955,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.02, 0.04)",1346392.372536405,0.2536722546524148,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.04, 0.06)",1191308.5522532081,0.2244530885654614,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.06, 0.08)",610936.4278888562,0.1151058371044568,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.08, 0.1)",391626.98357452947,0.07378599428554689,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.1, 0.12)",245684.94258468048,0.04628922043148296,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.12, 0.14)",255003.26625674526,0.048044875189850754,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.14, 0.16)",115171.39082402912,0.0216993106747535,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.16, 0.18)",98564.93636365411,0.01857050748879214,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.18, 0.2)",14779.368087398558,0.002784563921738176,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.2, 0.22)",4919.7456671239615,0.0009269236822433344,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.22, 0.24)",14442.080490557157,0.0027210159494662676,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.24, 0.26)",6974.546949952274,0.0013140664534815444,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.26, 0.28)",3935.968996482743,0.00074157143931145,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.28, 0.3)",4598.155810491944,0.0008663333033395169,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.3, 0.32)",1296.6502170847289,0.00024430039175265194,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.34, 0.36)",24.50855660660959,4.617629258373481e-06,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.36, 0.38)",11454.574904638464,0.0021581434219436956,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.4, 0.42)",174.78297637675098,3.293066166798366e-05,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.42, 0.44)",8.57542368033353,1.615685816380467e-06,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.48, 0.5)",1272.5874558466903,0.00023976675429233506,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.6, 0.62)",117.89202171897736,2.2211901645466142e-05,Xi'an,China,CHN,Asia,UMIC
10479.0,"[0.64, 0.66)",34.44213540091672,6.489203534133996e-06,Xi'an,China,CHN,Asia,UMIC
10607.0,"[0.0, 0.02)",36612.39346636957,0.005219354617213625,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.02, 0.04)",77684.63712614682,0.01107449229844422,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.04, 0.06)",177930.85274197801,0.02536529655338284,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.06, 0.08)",72455.99113189681,0.010329111976971063,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.08, 0.1)",354105.464373018,0.05048022856395767,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.1, 0.12)",413876.7417098337,0.059001045227616206,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.12, 0.14)",624898.6834385623,0.08908370963760397,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.14, 0.16)",659267.3080404546,0.09398319919618582,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.16, 0.18)",532841.6475322035,0.0759603306417402,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.18, 0.2)",490020.45576503506,0.06985586808673526,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.2, 0.22)",484276.30778240704,0.06903699932518798,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.22, 0.24)",508807.0217491499,0.07253402541618835,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.24, 0.26)",593418.0862597434,0.08459592873388248,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.26, 0.28)",332335.44820815313,0.047376759393298995,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.28, 0.3)",421354.93775162764,0.06006711475609482,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.3, 0.32)",363478.6350512054,0.05181644007665394,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.32, 0.34)",202994.21971267372,0.028938256082553755,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.34, 0.36)",122949.38711434763,0.017527301292342614,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.36, 0.38)",158875.64511218245,0.022648842464799604,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.38, 0.4)",10609.129964395754,0.001512406216085033,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.4, 0.42)",61341.862863243274,0.008744714694980055,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.42, 0.44)",85673.61105915857,0.012213376813666244,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.44, 0.46)",29017.381821698124,0.004136632201597186,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.46, 0.48)",26089.34093532717,0.00371921934565516,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.48, 0.5)",41330.40068434387,0.005891939783758409,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.5, 0.52)",7810.530768412246,0.0011134461850041903,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.52, 0.54)",19692.128723757633,0.0028072516775369664,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.54, 0.56)",1475.762518825616,0.00021038034357460047,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.58, 0.6)",39195.89257223728,0.005587650615101986,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.6, 0.62)",1710.7026599507064,0.0002438727158085115,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.62, 0.64)",27811.207235150076,0.003964683516973549,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.64, 0.66)",16508.172176757445,0.002353356241286461,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.66, 0.68)",1561.6150498507943,0.00022261922668988598,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.68, 0.7)",1290.7000467592088,0.0001839983844453781,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.7, 0.72)",154.62018959540512,2.2042197301864798e-05,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.72, 0.74)",1236.2080584178952,0.00017623016761979322,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.74, 0.76)",5002.924500720838,0.0007132021323979753,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.76, 0.78)",832.1122064888185,0.00011862345713526185,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.78, 0.8)",428.38495239673875,6.106929286910848e-05,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.82, 0.84)",751.6774596647032,0.00010715691732527974,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.84, 0.86)",631.46272020367,9.00194593210819e-05,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.86, 0.88)",2471.656728775865,0.000352352079121874,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.88, 0.9)",3110.7861576711066,0.00044346448177770244,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.9, 0.92)",469.0793541419156,6.687056652357563e-05,Chongqing,China,CHN,Asia,UMIC
10607.0,"[0.94, 0.96)",344.5423945443084,4.9116945589544656e-05,Chongqing,China,CHN,Asia,UMIC
10687.0,"[0.0, 0.02)",235506.56119420734,0.013549373061553717,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.02, 0.04)",585133.6165506886,0.03366442795181202,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.04, 0.06)",869506.3172878473,0.050025211240698614,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.06, 0.08)",1398981.1977586357,0.0804874312563197,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.08, 0.1)",1714188.5547014903,0.09862222142653135,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.1, 0.12)",1940093.5861749828,0.11161919073556167,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.12, 0.14)",1754330.795372891,0.10093172054037966,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.14, 0.16)",1804928.299116372,0.10384274115367986,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.16, 0.18)",1463554.988606241,0.08420254805712699,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.18, 0.2)",1045720.6807426104,0.06016333281635996,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.2, 0.22)",950697.8954860243,0.0546963973719259,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.22, 0.24)",868023.0317161661,0.049939873535177294,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.24, 0.26)",636300.1303452919,0.036608185357749075,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.26, 0.28)",453170.5914365191,0.0260722137538874,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.28, 0.3)",294655.51369826414,0.01695238323508641,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.3, 0.32)",245186.8019123993,0.014106305285230767,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.32, 0.34)",195917.083615914,0.011271676005895181,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.34, 0.36)",165116.30706915673,0.009499618319258494,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.36, 0.38)",181189.26898431036,0.010424342267874828,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.38, 0.4)",120369.18053163037,0.006925186813762044,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.4, 0.42)",109664.31167924545,0.006309304772427489,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.42, 0.44)",56841.258526048834,0.003270241869917805,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.44, 0.46)",65102.505059384144,0.0037455352573547776,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.46, 0.48)",28899.22352147817,0.0016626558457487554,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.48, 0.5)",63099.50593033141,0.003630296928945224,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.5, 0.52)",33654.75219182054,0.001936255153269739,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.52, 0.54)",18785.540561008725,0.0010807864372583643,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.54, 0.56)",15410.06458451518,0.0008865855494618322,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.56, 0.58)",10489.63762232016,0.0006034991666670433,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.58, 0.6)",16780.714241256905,0.0009654429852874502,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.6, 0.62)",3445.1937851158737,0.0001982119548057393,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.62, 0.64)",6031.319229630138,0.00034699922533449804,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.64, 0.66)",12852.171305945278,0.0007394225570286652,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.66, 0.68)",3245.673689403754,0.00018673298710151847,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.68, 0.7)",3338.6254957775004,0.00019208077314585129,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.7, 0.72)",4627.439780847451,0.0002662299835411918,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.72, 0.74)",791.4715592917643,4.5535646098668094e-05,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.74, 0.76)",883.8558398665405,5.0850780743679765e-05,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.76, 0.78)",1089.7280029863357,6.269520124285588e-05,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.78, 0.8)",1922.6965279992216,0.0001106182877025351,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.8, 0.82)",162.52690654260786,9.350642623795547e-06,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.82, 0.84)",80.82227711152176,4.649939172459956e-06,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.84, 0.86)",1115.8091297801218,6.41957238397753e-05,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.86, 0.88)",391.1205880100428,2.2502297736971378e-05,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.88, 0.9)",66.29471023035984,3.814126266223283e-06,Beijing,China,CHN,Asia,UMIC
10687.0,"[0.9, 0.92)",19.566571532511244,1.1257214061690125e-06,Beijing,China,CHN,Asia,UMIC
10715.0,"[0.0, 0.02)",298932.3680667113,0.017550544311285027,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.02, 0.04)",1345310.289842906,0.07898417962235019,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.04, 0.06)",2172047.312073495,0.1275225324152459,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.06, 0.08)",2672889.8340748344,0.15692737382538927,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.08, 0.1)",2804649.806321141,0.16466310096098813,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.1, 0.12)",2013485.447868747,0.11821324603116201,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.12, 0.14)",1732681.4596016305,0.10172703254166872,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.14, 0.16)",1355303.5606362587,0.07957089207175033,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.16, 0.18)",905674.1495295516,0.05317281094617546,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.18, 0.2)",580604.5369976958,0.034087729340963005,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.2, 0.22)",349761.1644729818,0.02053474120299953,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.22, 0.24)",187299.52882918765,0.010996496302688355,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.24, 0.26)",191862.7463271565,0.011264406236356899,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.26, 0.28)",114719.90447151678,0.006735291931867413,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.28, 0.3)",102397.02245744884,0.006011806254390118,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.3, 0.32)",53214.132201101056,0.003124241751477315,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.32, 0.34)",36578.04710205292,0.002147524674683561,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.34, 0.36)",7760.120550570102,0.0004556025179357636,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.36, 0.38)",28719.930817317243,0.0016861687534415147,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.38, 0.4)",22076.6458029609,0.0012961364903881633,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.4, 0.42)",13043.941557487027,0.0007658196259543211,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.42, 0.44)",2721.4137294790708,0.00015977624824456277,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.44, 0.46)",3409.5443858069093,0.00020017691697756594,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.46, 0.48)",6188.218907818137,0.00036331498944723454,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.5, 0.52)",2819.4799149279074,0.00016553378779870836,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.52, 0.54)",493.944926732837,2.8999878400670457e-05,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.54, 0.56)",679.3118966853501,3.988291271722931e-05,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.56, 0.58)",4291.012103789236,0.00025192855010939093,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.58, 0.6)",7680.838358827532,0.00045094780078929776,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.64, 0.66)",9126.339378766386,0.0005358142535809975,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.68, 0.7)",2974.1673086443266,0.00017461560110442357,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.7, 0.72)",962.9254528598128,5.6534078053096224e-05,Bangkok,Thailand,THA,Asia,UMIC
10715.0,"[0.78, 0.8)",2295.9537666177675,0.00013479717361585412,Bangkok,Thailand,THA,Asia,UMIC
11136.0,"[0.0, 0.02)",648719.1040415257,0.12241239326789023,Hanoi,Vietnam,VNM,Asia,LMIC
11136.0,"[0.02, 0.04)",871057.1947839225,0.16436728195981926,Hanoi,Vietnam,VNM,Asia,LMIC
11136.0,"[0.04, 0.06)",1110825.91958196,0.209611307070939,Hanoi,Vietnam,VNM,Asia,LMIC
11136.0,"[0.06, 0.08)",788479.3832841135,0.14878496370598646,Hanoi,Vietnam,VNM,Asia,LMIC
11136.0,"[0.08, 0.1)",574419.3407492916,0.10839213120503918,Hanoi,Vietnam,VNM,Asia,LMIC
11136.0,"[0.1, 0.12)",478471.42730822135,0.09028689329820247,Hanoi,Vietnam,VNM,Asia,LMIC
11136.0,"[0.12, 0.14)",285106.11879151606,0.05379912834254199,Hanoi,Vietnam,VNM,Asia,LMIC
11136.0,"[0.14, 0.16)",148330.30129152944,0.027989721687124932,Hanoi,Vietnam,VNM,Asia,LMIC
11136.0,"[0.16, 0.18)",129883.61400355649,0.024508857435221243,Hanoi,Vietnam,VNM,Asia,LMIC
11136.0,"[0.18, 0.2)",90921.14417064752,0.01715669353229253,Hanoi,Vietnam,VNM,Asia,LMIC
11136.0,"[0.2, 0.22)",29296.939264210436,0.00552829171888617,Hanoi,Vietnam,VNM,Asia,LMIC
11136.0,"[0.22, 0.24)",21744.996793737402,0.004103250671269894,Hanoi,Vietnam,VNM,Asia,LMIC
11136.0,"[0.24, 0.26)",39587.38608900617,0.007470084731873457,Hanoi,Vietnam,VNM,Asia,LMIC
